GISJOIN,white_pct,black_pct,hispanic_pct
G3200310003109,71.71,3.95,4.86
G3200310002412,63.18,3.09,13.34
G3200310002214,43.48,3.06,21.31
G3200310002620,61.66,6.32,22.06
G3200310002623,61.2,5.91,19.06
G3200310000401,80.84,8.71,8.26
G3200310000103,67.81,2.39,11.11
G3200310001504,67.49,3.15,17.47
G3200030003431,12.45,27.83,50.82
G3200030000107,17.03,17.06,50.32
G3200030003616,5.72,32.14,55.12
G3200310003518,84.95,3.64,7.18
G3200310002622,33.09,4.71,54.95
G3200030003649,14.76,22.92,26.51
G3200030005364,65.97,2.3,18.19
G3200030005717,58.37,4.8,9.0
G3200030001615,14.52,23.42,52.43
G3200030005114,51.69,10.43,28.94
G3200030002998,30.71,12.02,24.87
G3200030005716,74.05,3.68,4.92
G3200030002976,50.08,8.39,10.69
G3200030003254,64.02,1.85,27.18
G3200310980100,0.0,0.0,0.0
G3200310002703,41.55,0.83,54.48
G3200030003639,36.12,14.78,38.08
G3200310002213,64.67,0.36,16.79
G3200310000402,87.7,0.0,2.96
G3200030005013,17.05,12.03,53.79
G3200030002996,15.44,8.97,52.89
G3200030002206,16.67,16.73,42.44
G3200030002207,7.14,3.93,85.77
G3200030002605,50.51,34.86,6.12
G3200030004402,10.24,22.96,65.44
G3200030004301,4.48,7.15,83.57
G3200310002304,94.54,0.0,2.86
G3200310001016,42.95,0.0,30.44
G3200030002846,29.01,10.89,26.1
G3200030002844,49.13,5.64,28.15
G3200030005346,54.92,6.79,19.12
G3200030005441,64.02,5.17,18.72
G3200030002851,25.11,11.91,42.36
G3200030003268,74.93,2.24,14.65
G3200030003656,31.58,26.0,26.1
G3200030003657,19.46,39.48,31.77
G3200030003312,71.94,5.66,10.55
G3200030002977,38.01,10.92,13.86
G3200030005842,72.81,6.4,7.48
G3200030002821,33.1,26.86,24.37
G3200310003307,78.32,0.17,10.96
G3200310002411,69.28,1.97,18.89
G3200030002810,36.03,12.03,34.69
G3200030004302,8.41,10.42,79.96
G3200050001000,85.71,0.0,4.21
G3200050002100,81.52,0.35,8.71
G3200030000108,17.1,8.21,70.99
G3200030005834,51.17,9.45,12.22
G3200030005349,61.01,3.01,19.51
G3200030002939,61.1,8.51,12.81
G3200030003208,68.7,1.34,14.87
G3200030003222,59.1,8.9,16.5
G3200030003418,33.59,14.68,33.5
G3200030003306,86.99,1.8,8.03
G3200030003413,42.11,6.91,38.64
G3200070951500,51.01,0.0,48.99
G3200070950800,68.25,2.62,23.1
G3200030003263,59.6,6.13,19.34
G3200030003269,60.92,5.51,19.12
G3200030005719,67.86,5.96,10.8
G3200030003648,32.25,22.58,39.42
G3200030003654,16.77,14.89,36.24
G3200030003652,19.34,49.79,17.84
G3200030005859,46.45,7.0,27.37
G3200030002852,55.36,0.0,16.68
G3200030005111,45.89,14.3,21.98
G3200030002842,43.85,10.33,24.22
G3200030002964,29.57,32.13,23.32
G3200030005825,47.59,5.68,20.42
G3205100000502,73.07,1.5,21.77
G3205100000501,56.26,0.0,35.72
G3205100000900,62.43,0.66,36.37
G3200070951700,25.57,1.05,35.99
G3200130010501,68.67,2.28,14.61
G3200030002941,29.18,11.11,43.35
G3200030002942,44.12,12.83,25.53
G3200310001015,86.64,0.25,8.08
G3200310003308,89.23,0.0,2.88
G3200070951000,62.96,3.7,15.86
G3200070950200,62.48,8.64,16.69
G3200030003416,42.11,5.5,36.05
G3200030003423,22.28,16.62,48.4
G3200050001300,94.93,0.0,2.64
G3200050001500,77.68,2.43,10.86
G3200030002849,37.8,15.13,22.44
G3200030005867,38.87,6.64,24.16
G3200030005857,44.24,16.59,10.14
G3200030005874,41.45,1.19,22.06
G3200030007900,38.89,23.23,22.57
G3200030002850,31.18,5.92,15.52
G3200030005363,50.69,8.04,23.82
G3200030005862,38.44,6.85,17.34
G3200130010502,71.29,0.35,26.44
G3200310001703,34.76,6.92,44.64
G3200310003111,58.24,3.32,29.89
G3200130010701,47.81,2.14,44.36
G3200310003110,67.43,1.16,21.49
G3200310002105,58.79,1.03,29.27
G3200310980300,100.0,0.0,0.0
G3200310002302,91.64,0.3,3.68
G3200310001012,73.81,0.31,12.58
G3200050001400,79.61,0.21,11.73
G3200050002400,47.47,0.17,22.34
G3200030003219,55.9,6.25,17.15
G3200050001200,83.17,0.0,12.31
G3200050001100,82.78,0.0,13.7
G3200030003650,29.53,9.84,49.54
G3200030005872,62.76,1.04,10.79
G3200030005366,66.69,3.83,18.59
G3200030007801,60.31,13.23,17.26
G3200030003323,61.87,5.99,19.92
G3200310001203,69.82,3.19,19.19
G3200310001019,34.2,4.33,49.37
G3200310003002,40.1,0.52,49.95
G3200310002218,86.63,0.81,2.11
G3200310001018,31.75,9.04,53.28
G3200310002106,60.29,1.22,33.33
G3200310002204,25.97,3.73,59.32
G3200310002401,64.13,4.13,10.53
G3200310002406,62.44,5.6,21.45
G3200310002902,43.04,0.02,48.54
G3200310003105,70.07,1.63,21.06
G3200310003106,49.21,1.89,38.09
G3200070950900,68.19,1.46,26.54
G3200310001013,89.16,0.47,3.28
G3200310003203,90.85,0.43,4.86
G3200030003210,88.99,2.44,3.19
G3200030003211,82.99,2.32,2.22
G3200030003214,78.46,6.0,3.03
G3200230960200,71.17,13.91,11.52
G3200230960300,61.87,2.18,31.0
G3200010950100,78.29,2.2,11.76
G3200010950400,30.0,18.43,49.43
G3200010950500,47.61,2.32,7.24
G3200030005116,58.75,7.42,13.88
G3200030003646,22.7,14.55,55.23
G3200030003655,22.89,27.97,40.27
G3200030005722,63.47,9.89,8.39
G3200030003270,42.02,19.99,19.51
G3200030003665,40.12,24.43,20.72
G3200030003664,50.13,9.31,17.98
G3200070951300,58.17,0.18,39.15
G3200070951600,77.56,2.39,12.52
G3200030003215,46.35,8.65,32.62
G3200030003303,45.75,19.16,27.48
G3200030003220,36.74,11.91,44.67
G3200030003305,55.1,21.21,12.05
G3200310002409,67.05,3.56,12.99
G3200310002613,67.09,2.2,24.89
G3200310002615,46.63,3.65,30.4
G3200010950600,70.49,0.0,18.56
G3200030005904,90.89,0.27,4.93
G3200310003519,79.98,2.8,11.82
G3200310002303,86.72,1.23,3.5
G3200030002853,51.85,6.25,14.59
G3200030003666,35.37,20.74,27.68
G3200030005861,59.89,14.26,17.61
G3200030002902,22.96,11.26,13.41
G3200030005113,33.77,6.99,34.85
G3200030002997,43.2,17.1,15.82
G3200030005721,80.43,1.83,4.08
G3200030003262,85.69,3.89,3.57
G3200030003609,38.55,12.07,37.81
G3200030005503,77.66,4.45,9.75
G3200030005504,83.75,0.84,5.34
G3200030005607,50.55,0.82,46.63
G3200030005806,65.38,6.16,11.62
G3200030005809,52.3,13.55,23.53
G3200310002705,39.31,0.0,55.06
G3200310002707,49.14,0.5,36.89
G3200310003508,66.0,0.54,24.14
G3200310003516,80.68,0.89,8.5
G3200310003520,62.09,2.12,19.55
G3200310002414,75.41,0.0,6.22
G3200310002413,64.48,2.99,13.05
G4001430007801,71.93,1.59,5.97
G4001130940006,12.82,72.49,5.01
G4000970040502,60.99,0.31,2.3
G4000970040501,54.35,0.47,3.93
G4000250950300,65.87,0.27,30.76
G4000250950100,85.2,0.0,14.6
G4001430006803,61.54,16.37,7.09
G4100510008903,72.91,0.0,9.85
G4100510008203,60.14,6.12,18.87
G4100510005901,60.09,4.26,18.28
G4100510004901,68.89,2.15,6.72
G4100510005002,88.9,0.0,0.0
G4100510008204,34.55,0.93,32.29
G4100510009204,55.21,7.68,17.96
G4100510009203,51.52,3.58,20.86
G4100670032612,70.9,2.59,0.81
G4100670032411,59.48,0.56,18.98
G4100670031301,74.23,2.98,12.9
G4100670032301,69.43,0.0,19.38
G4001430003000,57.21,4.01,14.26
G4001430003100,74.44,4.86,4.91
G4001430003200,81.8,0.55,2.34
G4001430003400,64.62,9.28,7.26
G4001430003500,74.59,6.41,2.92
G4001310050202,59.95,1.06,3.78
G4001310050604,75.25,0.08,2.87
G4001310050801,72.41,0.56,2.99
G4001430003600,89.11,0.0,0.51
G4001430003700,82.12,2.42,3.72
G4001430003800,69.51,6.28,6.38
G4001450030507,52.55,2.88,28.69
G4100050022108,72.79,0.34,23.55
G4100670032604,55.46,0.58,38.42
G4100670031807,61.89,2.68,16.81
G4100670033400,88.37,0.55,4.1
G4001430005808,67.54,4.74,6.95
G4000710001200,79.2,0.24,3.83
G4001130940009,79.68,0.0,4.21
G4000010376700,52.79,0.0,6.17
G4000010376600,58.39,0.77,5.39
G4001190010102,71.71,5.4,9.19
G4001190010101,76.39,4.36,3.72
G4001190011101,82.13,0.35,7.85
G4001190011302,83.32,2.99,3.29
G4100670031915,73.96,3.73,6.18
G4100670031913,69.03,8.7,17.1
G4001450030505,73.26,1.84,3.53
G4001450030508,75.99,3.48,7.93
G4001450030510,78.52,2.68,1.01
G4001430003900,69.82,1.26,16.28
G4001430004000,79.23,3.54,2.79
G4001430004101,88.73,0.22,0.61
G4001430004301,86.25,0.26,4.67
G4001130940003,75.69,0.76,2.08
G4100670031507,61.58,0.33,10.81
G4100670030501,85.03,0.59,6.5
G4100510010200,52.97,3.88,36.15
G4100510002401,81.88,6.76,3.73
G4100510002402,74.76,6.94,5.49
G4100510002501,84.74,1.06,4.91
G4001190011301,84.69,0.18,6.16
G4001470000601,78.92,3.4,5.19
G4001310050105,73.75,3.46,2.97
G4100190100000,82.42,1.69,13.23
G4100530020306,91.94,0.0,6.99
G4100390001804,84.35,0.0,6.02
G4100390001902,73.61,0.03,18.3
G4100670030106,86.1,0.93,3.59
G4100390001400,88.77,0.0,6.95
G4100390001700,90.38,0.87,4.99
G4100390001903,82.62,0.0,12.03
G4001130940005,67.19,11.0,3.56
G4001130940004,73.96,0.29,3.61
G4001130940008,71.13,0.28,5.26
G4001130940007,78.6,2.42,3.59
G4001130940011,71.2,0.2,8.15
G4001130940001,59.79,6.73,6.18
G4001310050304,70.43,1.34,5.77
G4001310050407,69.07,1.71,8.65
G4001310050601,66.28,1.04,8.12
G4100510002502,75.45,4.23,13.21
G4100510006502,78.41,6.62,5.84
G4100510006601,91.3,0.67,3.85
G4100510006602,68.57,4.5,11.77
G4100510006701,76.46,3.42,4.76
G4100510006702,83.22,1.51,9.01
G4100510006801,79.36,4.8,4.29
G4100510006802,82.72,2.31,6.18
G4100530005204,77.49,0.05,9.6
G4100190180000,90.47,0.36,2.81
G4100190200000,84.64,0.14,6.53
G4100190020000,89.75,0.45,2.11
G4100190070000,89.19,0.09,3.52
G4100530005301,80.99,0.04,14.23
G4100530020305,48.56,0.39,47.6
G4100530005302,80.58,0.0,9.71
G4100170001401,91.16,0.96,2.43
G4100170001402,86.89,0.0,5.8
G4100170000404,96.12,0.0,0.0
G4100170001102,85.63,0.32,6.33
G4100170000902,81.08,0.0,14.16
G4001310050802,70.79,0.06,2.03
G4001450030300,65.91,3.48,4.36
G4001450030506,81.62,1.76,2.92
G4001450030800,78.64,0.79,1.65
G4001050172400,62.64,2.23,4.04
G4001050172200,61.96,2.18,4.92
G4001050172300,70.42,0.44,1.07
G4001050172100,71.08,2.51,2.6
G4100510010303,66.03,6.46,11.39
G4100510010304,38.13,10.61,41.53
G4100290001403,89.64,4.53,5.83
G4100530005205,85.33,0.0,6.86
G4100530005203,71.7,0.0,14.71
G4100530005206,79.07,0.0,13.12
G4100170002001,98.29,0.0,0.0
G4100170001003,86.57,0.0,3.67
G4100170001005,93.8,0.0,2.84
G4100170000901,68.53,0.0,27.45
G4001450030512,77.56,2.42,4.19
G4001450030511,79.09,2.38,6.96
G4001450030502,73.06,2.87,7.33
G4100290000901,83.22,0.0,15.02
G4100290000701,77.3,0.43,15.86
G4100290000702,75.3,0.0,21.14
G4100050022708,73.3,0.0,22.99
G4100050022302,90.84,0.0,1.58
G4100170001004,80.36,1.2,16.33
G4100170000702,96.36,0.0,1.17
G4100170001904,86.75,0.79,10.39
G4100170000202,97.32,0.0,0.0
G4100170001101,88.37,0.0,5.11
G4100170000601,97.69,0.0,0.0
G4001450030403,65.14,2.04,12.37
G4001450030509,75.57,1.62,8.41
G4001310050501,75.56,0.72,2.12
G4001310050405,81.56,0.66,4.8
G4001310050702,66.14,0.35,3.32
G4100290001303,48.87,0.0,43.56
G4100290001304,79.59,0.44,14.98
G4100290002901,94.64,0.0,1.62
G4100290000606,90.21,0.0,1.81
G4100290000603,71.32,0.6,17.74
G4100050022606,82.86,1.33,6.81
G4100050022707,74.86,2.85,9.55
G4100050022907,60.4,0.64,36.98
G4100050023002,89.31,0.0,5.04
G4100170001302,84.76,0.0,10.24
G4100170000603,97.18,1.14,1.31
G4100170000302,91.48,2.38,5.35
G4100170000602,96.98,0.0,1.39
G4100170001802,78.58,1.97,12.91
G4001310050302,68.43,0.13,2.86
G4001310050602,79.76,0.14,1.25
G4001310050203,68.42,0.0,6.35
G4001310050303,70.0,0.0,7.13
G4100290000604,85.93,0.0,12.4
G4100290000605,88.33,4.76,4.01
G4100290001401,94.03,0.0,5.14
G4100290001402,97.58,0.0,0.0
G4100290001802,86.91,0.0,9.94
G4100050023001,86.58,0.47,10.98
G4100050020303,75.97,1.7,4.33
G4100050020304,69.7,2.62,6.69
G4100050020401,83.32,0.55,3.84
G4100170002103,95.81,0.0,1.71
G4100390003201,82.57,0.77,13.8
G4100390003202,83.66,0.07,10.63
G4100390003400,74.53,2.92,12.29
G4100170000301,90.09,0.0,8.29
G4001310050101,57.44,2.17,10.23
G4001310050603,76.56,0.71,0.88
G4001310050409,60.17,0.0,16.23
G4001310050502,75.9,0.54,5.85
G4001310050404,77.79,2.49,3.63
G4100290001801,80.43,2.17,9.66
G4100290001702,83.81,0.2,12.88
G4100290001701,77.78,0.03,12.17
G4100290000902,74.76,0.0,15.61
G4100290002902,88.88,0.67,4.27
G4100290002702,88.06,0.43,5.95
G4100290002701,92.0,0.0,2.47
G4100710030304,74.06,0.0,20.12
G4100050020800,82.05,1.76,8.63
G4100050022208,65.09,1.11,4.9
G4100050022301,90.29,0.14,2.34
G4100170001601,80.25,2.06,8.98
G4100170001602,86.44,0.0,10.84
G4100170002002,75.82,0.86,16.09
G4001310050406,84.98,0.03,3.08
G4001310050301,68.32,0.0,3.87
G4001310050403,76.82,0.47,8.19
G4001310050701,61.45,0.22,0.81
G4001310050201,69.16,0.84,4.81
G4001310050408,64.08,1.74,3.54
G4001430007519,79.11,2.59,4.92
G4001430007311,28.61,19.5,31.81
G4100710030703,73.97,0.36,18.16
G4100710030704,81.74,0.0,11.53
G4100710030303,81.08,0.0,14.59
G4100550950100,88.37,0.06,6.47
G4100050024402,65.3,1.63,14.14
G4100050021300,78.68,1.24,14.27
G4100050021900,75.91,2.73,10.51
G4100290000201,76.64,0.68,11.55
G4100290000202,60.08,0.22,33.36
G4100290000203,73.65,1.82,17.92
G4100290000300,60.17,0.0,26.48
G4100110000502,86.61,0.3,6.09
G4100170001301,88.51,0.0,7.06
G4100170001501,77.54,0.69,17.45
G4001430005900,34.27,10.68,31.65
G4001430001800,59.81,3.41,20.58
G4001430005801,72.37,1.4,11.2
G4001430007613,79.02,8.2,4.81
G4001430009401,77.33,2.94,2.88
G4100050023300,81.67,0.0,7.79
G4100050020404,81.57,0.25,6.02
G4100050020503,81.3,0.0,1.32
G4100110000600,85.88,0.0,4.92
G4100110000800,76.18,0.0,15.8
G4100110000200,97.94,0.31,0.47
G4100110000300,75.99,0.6,9.04
G4100290002600,90.22,0.0,4.68
G4100290000100,57.48,0.56,34.23
G4100290002400,67.22,0.72,9.61
G4100170001502,87.83,0.0,2.87
G4100170001702,74.93,1.59,17.34
G4100170001903,86.86,0.76,8.62
G4100170000501,87.96,0.0,1.29
G4100470001401,73.68,0.34,18.48
G4100470002502,63.23,0.0,32.45
G4001430008501,52.03,10.33,26.73
G4001430007413,66.91,4.48,9.99
G4001430007629,67.04,6.45,9.76
G4001430004500,88.93,0.42,3.3
G4001430005001,77.82,0.45,2.94
G4001430007518,61.07,6.8,6.09
G4001430007312,44.3,17.45,27.13
G4001430006804,46.18,22.45,11.11
G4001430005401,72.11,0.03,1.33
G4001430007642,44.35,19.56,6.45
G4001430006708,80.95,1.89,3.91
G4100050020700,87.24,2.28,4.09
G4100050020900,74.94,0.79,17.08
G4100050021000,78.28,0.58,11.25
G4100050021100,85.71,0.12,8.16
G4100050021200,81.0,2.0,10.68
G4100050021400,94.01,0.0,2.87
G4100290000800,77.38,0.8,16.29
G4100290002200,90.73,0.02,5.78
G4100470002303,72.73,0.0,14.14
G4100470002304,79.0,1.16,13.78
G4100470010202,63.62,0.19,30.33
G4100470010307,73.61,2.08,16.26
G4100470010201,76.54,1.79,17.54
G4001430007641,24.14,23.96,13.91
G4001430002301,51.21,4.16,28.83
G4001190011400,70.8,7.68,8.58
G4001190010300,72.56,3.93,6.79
G4001190011200,89.11,0.0,2.23
G4001470000602,80.13,1.95,2.95
G4100670032005,50.93,1.14,37.41
G4100390002506,86.97,0.0,7.36
G4100390002505,90.28,0.23,9.25
G4100390004406,71.87,1.27,9.9
G4100390004407,66.98,6.32,12.53
G4100390002204,86.27,0.45,6.58
G4100290001100,86.43,0.0,7.85
G4100290002500,90.13,5.93,1.86
G4100290002100,86.54,1.34,5.63
G4100290001301,79.02,0.23,16.39
G4100290001500,93.0,1.08,3.09
G4100310960202,58.15,1.05,18.17
G4100030000202,83.65,5.2,1.33
G4100030010800,84.92,0.0,8.71
G4100030010900,76.74,0.24,7.0
G4001450030603,80.84,0.0,0.52
G4001450030408,70.21,5.55,13.36
G4001450030604,70.28,8.42,6.23
G4001450030407,54.15,5.71,15.91
G4100390003104,62.63,1.24,8.27
G4100390003801,74.97,0.03,8.32
G4100390002203,87.38,1.34,4.33
G4100390002103,82.05,2.71,10.6
G4100390003103,70.82,1.57,16.49
G4100390002104,90.69,0.12,5.09
G4100390003802,62.43,0.24,10.47
G4100310960201,46.14,0.0,41.65
G4100310960301,92.41,0.22,4.64
G4100050022105,78.74,0.25,5.05
G4100250960200,86.21,0.58,6.95
G4100310960100,75.74,3.44,16.16
G4100310940000,4.72,0.24,7.63
G4100170001901,95.94,0.36,0.0
G4100170001002,91.77,0.0,3.79
G4100170000401,83.79,0.28,7.36
G4100050980000,51.56,0.0,39.06
G4100570960500,76.33,0.51,15.1
G4100570960300,87.57,0.0,7.6
G4100570960600,92.16,0.0,2.24
G4100570960200,92.9,0.04,4.4
G4100570960700,96.62,1.31,0.0
G4100330360900,78.64,0.0,5.08
G4100330361500,90.67,0.0,1.79
G4100330360300,83.67,0.03,5.88
G4100330360800,86.06,1.07,10.66
G4100330361000,90.54,0.52,5.48
G4100410950401,71.89,0.0,7.94
G4100410950402,83.0,0.72,6.9
G4100270950100,60.8,0.83,33.88
G4100270950400,46.26,0.0,51.93
G4100530020203,86.79,0.61,4.39
G4001450030605,72.12,3.48,10.58
G4001030956600,62.6,0.18,7.86
G4001030957100,86.45,0.0,1.58
G4001030956900,90.04,0.67,4.17
G4001390950700,58.55,7.33,30.4
G4001390951000,67.21,0.0,32.51
G4001390950800,21.54,4.56,69.28
G4001390950600,53.64,0.0,38.71
G4000410376100,41.77,0.62,2.82
G4000030955600,85.23,0.65,6.12
G4000030956000,78.03,5.85,4.86
G4100530020202,90.23,0.0,4.63
G4100530020400,77.27,1.03,9.44
G4100530020204,90.63,0.0,3.25
G4100670033000,86.19,0.6,9.04
G4100670033500,83.16,0.26,10.89
G4100670031806,72.54,0.96,10.75
G4100330360400,90.07,0.02,2.36
G4100330360500,83.4,1.81,9.08
G4100330360701,83.07,0.3,13.8
G4100330361400,86.78,0.0,9.15
G4100330360100,89.44,1.45,0.73
G4100670031821,57.37,0.94,3.05
G4100050021700,72.43,0.9,19.37
G4100050021801,82.65,0.0,2.71
G4100050022000,86.41,1.04,6.87
G4100050022101,78.25,1.21,11.07
G4100050022400,84.59,2.39,4.04
G4100230960100,86.79,0.0,6.6
G4000030955700,90.26,0.07,7.37
G4001430009200,80.24,1.41,4.43
G4001430009300,73.08,0.75,4.75
G4100670031404,57.4,7.21,24.08
G4100670032404,67.01,0.97,21.08
G4100670033600,78.98,0.0,8.97
G4100510005903,75.15,2.07,11.08
G4100510010413,79.52,3.12,13.06
G4100510007002,77.41,2.17,0.71
G4100670031820,69.1,2.13,5.2
G4100670031007,70.09,2.84,3.07
G4100670031917,74.23,0.38,7.12
G4100670031918,63.37,0.0,13.15
G4100670032112,82.64,0.21,9.78
G4001430009500,75.12,0.51,3.61
G4001170957200,78.12,0.18,3.31
G4001170957500,61.26,2.73,4.36
G4001170957300,79.76,0.0,3.2
G4001170957400,79.87,0.42,1.62
G3800170000203,84.44,1.24,8.68
G3800170000204,80.93,1.62,6.19
G3800170000602,66.35,16.27,11.96
G3800170040501,89.81,0.56,3.42
G3800170001003,68.39,3.39,16.56
G3800090952400,94.85,0.0,2.62
G3800090952500,94.43,0.3,3.77
G3800090952300,84.54,1.41,1.24
G3800170010111,69.49,18.87,0.48
G4000470001401,84.79,1.81,7.32
G4000410976200,56.19,0.58,5.32
G4000410376000,48.11,0.47,5.28
G4000210978100,50.3,1.23,5.2
G4000210977600,49.09,0.78,3.04
G4000210978000,42.36,2.18,18.29
G4001530953200,77.57,3.8,10.19
G4001530953100,92.35,0.1,4.14
G4001430007614,78.99,1.73,10.25
G4001430007615,77.38,5.62,8.23
G4001430007616,74.65,5.88,6.61
G4001430007619,74.66,3.62,12.38
G4001430007630,66.69,9.06,6.39
G4001430007632,75.54,4.61,6.13
G4001430007633,79.69,1.97,3.75
G4001430007634,73.19,7.31,6.17
G4001430007636,78.56,2.69,4.62
G4001430007638,84.42,0.82,2.55
G4001430007639,72.89,8.48,6.21
G4001170957100,77.43,1.03,3.64
G4001510954300,76.39,3.29,13.06
G4001510954400,88.75,0.0,6.7
G4000210977702,48.14,0.41,7.38
G4000210977901,49.82,0.12,1.01
G4000210977902,50.08,8.13,11.9
G3800590020301,86.75,0.44,4.88
G3800590020303,82.07,1.25,0.0
G3800590020302,96.72,0.0,0.0
G3800690956200,93.96,0.04,1.07
G3800690956100,90.24,1.39,0.73
G4001530953400,79.8,0.35,15.02
G4001530953500,82.64,0.99,12.9
G4001530953300,72.46,0.48,19.12
G4001430003300,84.3,0.0,2.48
G4001430006901,76.29,2.33,5.28
G4001430007631,79.43,3.75,5.68
G4001430001000,13.23,73.13,0.54
G4000370020705,79.55,0.65,3.57
G4001430007900,9.95,73.36,4.84
G4001430008001,36.66,25.29,24.14
G4001430008002,9.92,74.71,3.24
G4001430008200,34.3,9.99,45.63
G4001430008400,63.85,10.74,12.01
G4001430008502,60.88,7.53,17.71
G4001430008600,47.78,16.82,13.5
G4001430008700,75.39,6.98,6.73
G4001430008800,68.17,6.18,6.76
G4001430008900,37.91,9.96,34.67
G4001430009006,31.84,10.6,46.86
G4000470000102,60.83,0.36,24.04
G4000470000702,49.33,2.1,25.68
G4000470000602,67.09,9.36,14.88
G3800170040507,93.33,0.0,5.41
G3800870965000,95.56,2.41,0.13
G3800730969100,98.19,0.69,0.16
G3800010965600,93.53,1.59,1.67
G3800890963300,92.14,0.17,3.45
G3800890964000,94.38,1.98,1.89
G3800890963900,92.27,0.0,5.73
G3801050953701,61.56,8.18,18.62
G4000370021202,69.59,5.32,4.71
G4000370020704,91.07,0.0,1.22
G4000470001602,78.45,2.45,7.19
G4000710001301,68.55,1.36,17.98
G4000710001302,86.43,0.07,3.02
G4000470001604,87.2,0.23,2.61
G4000470001603,88.72,1.27,5.25
G3801050953702,78.47,7.77,10.69
G3800810974200,95.2,0.0,1.99
G3801050953900,85.87,2.56,2.53
G3801050953600,91.32,0.5,0.11
G3800630959000,92.0,0.0,3.77
G3800110965200,89.81,0.0,8.84
G3800510972900,94.64,0.39,3.0
G3800750952900,91.87,0.29,5.57
G4000370020707,65.73,0.32,5.31
G4000370020706,77.62,0.74,3.63
G4000370020800,85.66,2.13,2.52
G4000370020103,78.9,1.98,2.86
G4001450030201,74.85,1.41,0.76
G4001450030101,64.18,3.17,3.9
G4001150574300,61.78,2.73,4.58
G4001450030406,60.22,6.12,9.82
G4001450030102,67.95,8.37,2.51
G4001130940014,62.76,3.9,1.61
G4001130940013,63.01,0.97,3.56
G4001130940012,59.63,2.81,1.13
G3800770970900,85.27,0.95,5.98
G3800770971000,89.18,0.95,3.55
G3800770970800,97.68,0.0,1.8
G3800770971100,97.79,0.0,1.77
G3800770970700,91.82,0.14,0.99
G4000370021201,73.7,0.0,6.21
G4000970040700,68.46,0.76,3.03
G4000970040600,51.06,0.38,1.18
G4000970040200,68.28,0.04,8.37
G4000970040100,62.9,1.29,5.88
G4000970040400,69.4,0.33,3.3
G4000970040300,61.52,0.0,3.83
G4001470001300,64.47,0.51,4.17
G4001150574800,68.98,0.02,3.43
G4001150574600,63.75,2.86,5.0
G4001150574700,66.8,0.46,1.29
G4001150574900,65.39,0.19,3.5
G4000410375602,76.39,0.18,1.89
G4000410375601,61.91,2.05,6.58
G4001030957000,85.6,1.16,0.23
G4001430000800,22.35,57.29,5.7
G4001430001200,42.01,3.67,43.57
G4001430001300,42.32,8.63,37.57
G3800890963400,84.56,1.89,5.4
G3800930967500,96.05,0.18,1.58
G3800930967300,88.39,1.79,3.25
G3800930967000,94.96,0.56,0.03
G4001470001000,72.85,0.17,6.11
G4001470000300,67.33,2.92,8.43
G4001470001200,86.99,0.0,0.59
G4001470000200,67.55,8.17,5.82
G4001150574200,55.4,0.49,22.47
G4000350373200,63.8,0.17,2.72
G4000350373500,68.05,0.52,1.09
G4001430007651,82.14,0.41,6.37
G4001430007416,76.22,6.33,7.72
G4001430009016,75.37,5.38,4.73
G4001430009020,63.88,5.67,3.32
G4001430007531,77.49,2.76,5.61
G4001430009015,56.64,11.73,14.84
G4001430007649,83.85,5.62,1.68
G4001430006713,79.66,0.0,2.83
G4001430009018,70.95,0.0,5.58
G4001190010600,80.0,2.45,2.4
G4001190010700,64.76,13.48,2.4
G3801010010602,73.22,11.59,7.08
G3801010010702,76.19,4.97,7.32
G3801010010601,80.71,4.37,2.29
G3801010010701,81.34,3.09,4.4
G4001470000100,52.53,9.59,16.7
G4001470001100,75.0,0.58,7.43
G4001470000400,72.2,1.22,10.29
G4000350373300,60.48,6.51,4.99
G4000350373100,68.97,0.51,3.08
G4000350373400,52.92,5.14,6.28
G4000430959200,90.36,0.0,3.79
G4001150574500,63.99,2.23,7.56
G4001150574400,61.07,0.62,8.25
G4000530956500,84.54,0.91,6.79
G4000530956400,89.21,0.81,2.91
G4001190010800,78.94,2.19,7.35
G4001390950902,51.27,3.91,39.49
G4001390950901,4.35,10.84,53.3
G4001430008300,35.4,15.9,32.3
G4001430000200,7.5,80.46,7.43
G4001430000300,21.38,33.94,32.2
