GISJOIN,undergrad_pct
G1800970350800,16.15
G1800970331000,12.05
G1800390001901,14.41
G1800970351900,10.69
G1800650975700,23.83
G1800650976000,21.16
G1800530010500,17.95
G1800970310113,66.42
G1800970354202,83.87
G1800970390602,52.15
G1800970341701,1.76
G1801710951002,20.25
G1801710951001,25.77
G1800970340800,31.87
G1800050011101,21.67
G1800050011102,5.86
G1800970357800,31.09
G1800970357900,33.27
G1800970358000,17.96
G1800970358100,18.02
G1801370968402,25.19
G1801370968401,31.64
G1800990020302,34.49
G1800990020500,26.07
G1800110810605,72.36
G1800970330600,22.48
G1800970330900,24.94
G1800970340101,18.6
G1800970355900,57.66
G1801050001502,34.44
G1801050000601,46.0
G1801050001501,48.28
G1800970380700,31.31
G1800970380800,8.55
G1800970380901,26.66
G1701130001404,26.63
G1701130001106,43.88
G1701130001403,29.14
G1700590972700,17.76
G1700870977700,26.96
G1700870977600,26.45
G1700430841109,25.58
G1700430846702,31.93
G1700310823604,46.22
G1701270970400,23.42
G1700970863201,13.55
G1700970863202,73.5
G1700970863300,87.56
G1700310823605,49.33
G1700310823702,26.73
G1701670003801,12.64
G1701670003902,43.42
G1701670000504,29.39
G1700190005500,52.38
G1701970881800,11.78
G1700970861603,65.68
G1700730030900,19.12
G1700730030400,24.88
G1700730031100,35.87
G1700330880200,13.99
G1800690962100,16.03
G1800690961300,35.23
G1800690962000,23.53
G1800690961400,41.98
G1800690961900,20.88
G1801770000700,19.56
G1801770010200,33.76
G1800030010500,33.56
G1800030010811,32.86
G1800030011801,25.89
G1801630002500,8.39
G1800910040500,29.65
G1800910040700,14.6
G1800910040800,24.39
G1801630003100,22.87
G1800970340500,20.57
G1800970354700,31.47
G1800970360202,11.18
G1800030001100,62.49
G1801570001000,62.11
G1801570001100,48.02
G1801570001200,22.16
G1800810610404,35.54
G1800530000800,32.48
G1800530010300,8.67
G1800530000200,8.95
G1800810611200,32.76
G1800950010400,11.84
G1800950000900,14.91
G1800950001300,29.18
G1800970310112,73.33
G1800970390801,0.0
G1800970390601,75.02
G1800970390406,47.35
G1800970391002,86.98
G1800970320205,67.29
G1800970360101,12.16
G1800970360102,7.13
G1800970360201,12.62
G1801270050405,82.17
G1801270980001,0.0
G1801270980002,0.0
G1800970390200,43.03
G1801050000602,28.24
G1801070957500,24.6
G1800590410100,26.98
G1800590410500,16.16
G1800970380902,51.02
G1801630001000,4.6
G1800890040502,48.51
G1800970381002,48.91
G1800970381101,51.61
G1800970381102,37.32
G1700430840908,33.57
G1700430840911,34.09
G1700430843302,35.31
G1700430841004,42.17
G1700590972800,9.59
G1700890853005,19.81
G1700890854504,61.26
G1700890852606,78.44
G1700310160501,52.1
G1700310815200,17.88
G1700310815300,43.91
G1700310815400,45.59
G1700310815500,20.28
G1700310823704,22.05
G1701970881900,8.33
G1700970862502,5.64
G1700970862603,8.65
G1701970882000,3.09
G1701970882400,9.06
G1701970882500,2.02
G1700330880400,14.99
G1700330880300,43.63
G1700330880100,35.32
G1700330880600,17.31
G1700330880500,23.45
G1700310283200,71.98
G1700310100500,50.44
G1800370953702,31.94
G1800370953701,13.59
G1800370953302,33.36
G1800850962102,47.03
G1800850962101,36.77
G1800850961002,30.02
G1800850961001,26.79
G1800030011304,21.66
G1800030011502,35.5
G1800030010807,20.2
G1800970310104,65.0
G1800970310105,39.16
G1800970310106,30.71
G1800970310108,70.79
G1800030002000,22.78
G1800910041200,75.35
G1800810610606,39.37
G1800390000701,32.06
G1800390000803,31.91
G1800810610900,22.45
G1800810611400,31.26
G1800810611000,18.31
G1801730030300,39.97
G1800950011200,31.54
G1800950010500,30.94
G1700430846203,73.76
G1700430846205,79.27
G1700430846206,63.31
G1700310570100,16.73
G1700310570200,23.12
G1700310570300,11.28
G1700310570400,16.69
G1700430840910,26.96
G1700430841209,56.28
G1700430840303,22.18
G1700430846701,17.48
G1701190400101,12.42
G1701190400102,10.99
G1701610020103,19.31
G1701610020102,37.57
G1701610020101,21.76
G1701610020301,19.49
G1700310823901,43.52
G1700310804709,46.63
G1700310826800,17.41
G1700310710300,19.38
G1701670003701,49.75
G1701670004200,18.32
G1700310430400,21.06
G1700310430600,27.69
G1700310430800,45.58
G1700310430500,30.11
G1700310826901,7.94
G1700310826902,1.71
G1700310730700,30.01
G1700310740100,48.59
G1700310740200,50.19
G1700310740300,50.85
G1700310740400,48.42
G1700430845602,51.13
G1700290001200,25.02
G1700430842900,80.23
G1700430840201,54.4
G1700430841401,33.22
G1700430840101,25.4
G1700290000100,16.93
G1700990964300,4.44
G1700310801300,96.41
G1700310801400,90.24
G1700310801603,51.97
G1700310801701,81.92
G1700310310200,62.07
G1700310310300,61.79
G1700310310400,65.85
G1700310310500,34.09
G1700310491200,17.69
G1700310491300,24.65
G1700310491400,27.81
G1700310500100,39.58
G1701110870808,60.75
G1701110870809,50.79
G1700310806201,50.88
G1700310820606,34.39
G1700310820604,19.68
G1700310824116,43.18
G1700310825302,39.33
G1700310824107,45.28
G1700310830202,47.02
G1700310061200,93.22
G1700310829902,49.18
G1700310010100,65.93
G1702010000403,35.34
G1700310170200,40.03
G1700970863500,81.11
G1700970863603,86.63
G1700310170300,27.83
G1700310170400,37.58
G1700310170500,41.15
G1700310170600,30.06
G1700310823001,24.43
G1700310770500,7.51
G1700310820202,19.34
G1700310611700,0.91
G1700310819700,91.12
G1700310300900,9.08
G1700310061100,88.96
G1700310061500,87.78
G1700310062000,89.86
G1700310062100,92.0
G1700310062200,91.66
G1700310827901,68.82
G1700430845704,53.62
G1700430845802,56.21
G1701110870302,13.35
G1701110871109,41.79
G1700310570500,12.63
G1700310690400,23.56
G1700310691300,31.49
G1700310691400,24.32
G1700310691500,34.2
G1701050961000,14.27
G1701050960600,24.55
G1701050960400,29.16
G1701050960800,23.36
G1701610020302,12.48
G1701910955200,15.16
G1701790021606,56.96
G1701790020700,26.2
G1701790021802,18.31
G1700310430900,25.93
G1700010000100,20.98
G1700010000201,34.62
G1700310610300,17.2
G1700310681000,19.41
G1700310681100,11.93
G1700310680500,8.36
G1700310803400,71.91
G1700310803005,59.29
G1700310803007,61.13
G1700670954300,19.87
G1700670954000,26.31
G1700310811401,18.08
G1700310811301,13.36
G1700310750600,33.83
G1700310812600,76.48
G1700310803008,72.55
G1700310806004,43.21
G1700310806300,48.66
G1700310806400,35.07
G1700310806501,26.37
G1700310271500,35.41
G1700310292200,18.13
G1700310292400,19.67
G1700310292500,26.13
G1700310500200,27.83
G1700310500300,52.6
G1700310560200,28.81
G1700310560300,23.74
G1700310560700,19.3
G1700310560800,30.81
G1700310560900,33.0
G1700310561000,31.72
G1701110871003,20.95
G1701110870703,39.35
G1701110870702,41.41
G1700310824114,65.64
G1700310823806,22.3
G1700310824003,49.53
G1702010002301,9.11
G1700310808200,42.23
G1701990020400,20.82
G1700310030200,67.47
G1700310030300,45.71
G1700310030400,68.97
G1700310030900,75.07
G1701190403802,29.45
G1701190401000,28.17
G1701190403532,47.53
G1700310170700,21.07
G1700310170800,28.7
G1700970863701,73.51
G1700310251400,26.8
G1700310260300,1.36
G1700310260500,12.57
G1700310260600,17.97
G1700310260700,2.72
G1700310300500,23.1
G1700310816100,52.77
G1700310818700,57.95
G1700310817300,17.58
G1700310381500,45.08
G1700310420500,20.79
G1700310829500,11.57
G1700310090200,59.48
G1700310090100,54.52
G1700310829100,13.52
G1701110871209,25.44
G1701110871310,36.6
G1701050960500,8.14
G1701050960300,18.1
G1701050960900,17.4
G1701050960200,24.37
G1701450030400,8.34
G1701450030200,17.58
G1701450030100,12.93
G1701450030600,21.05
G1701910955000,20.86
G1701790021603,44.31
G1701790021701,38.73
G1701790020500,25.12
G1700310803500,72.24
G1700310803604,62.6
G1700010001002,27.12
G1700310680900,11.52
G1700310803607,62.54
G1700310809500,90.7
G1700310809600,49.25
G1700670954100,27.01
G1700670954200,29.2
G1700670953700,25.83
G1700670953900,14.62
G1700670953800,45.29
G1700310381800,36.27
G1700310381900,42.1
G1700310390100,54.87
G1700310390200,70.3
G1700310390300,46.62
G1700310805110,51.34
G1700310805111,37.71
G1700310805112,34.51
G1700310805201,40.53
G1700310820300,15.52
G1700310806700,82.18
G1700310806801,53.36
G1700310806802,53.48
G1700310806900,41.21
G1700310807000,30.87
G1700310801901,68.59
G1701610022200,20.58
G1700310801702,82.02
G1701790021604,57.47
G1700910011000,19.05
G1701110870604,43.71
G1701110871301,49.42
G1700310824005,46.12
G1700310824122,51.48
G1700310804506,54.0
G1700310031000,77.11
G1700310823603,5.25
G1700310980000,0.0
G1700310822400,28.06
G1701190403502,34.2
G1701190403601,39.14
G1701190402400,26.28
G1700310260800,9.76
G1700310050700,94.58
G1700310050900,79.08
G1700310051000,75.93
G1700310051100,85.16
G1700310051200,90.2
G1700190001301,79.41
G1700190001205,77.74
G1701610021400,12.95
G1700310811500,24.28
G1700310081500,93.43
G1700310081600,89.2
G1700310081700,94.16
G1700310081800,93.75
G1700310081900,82.75
G1700310222800,45.91
G1700310050800,72.39
G1700310210100,62.62
G1700310824503,41.91
G1700310824106,52.47
G1701110871600,47.53
G1700310140800,69.5
G1700310231200,19.46
G1700310231100,14.26
G1700310242400,81.6
G1700310242500,71.92
G1701450030300,13.02
G1701450030500,31.0
G1702010000700,36.08
G1700430846207,76.99
G1700050951400,26.74
G1700050951200,19.12
G1700050951300,35.3
G1700050951500,19.28
G1700310320400,94.18
G1700310580100,14.94
G1700310580200,13.36
G1701910955300,10.05
G1701910954900,16.63
G1701910955100,24.2
G1700430841606,68.26
G1701590978300,24.68
G1701590977900,28.18
G1701790021201,57.52
G1701790022100,41.96
G1701790021702,34.14
G1700310809700,58.41
G1700310809800,77.12
G1700310809900,84.12
G1700310810000,80.34
G1700310825501,32.24
G1700310720100,81.57
G1700010001100,47.11
G1700310390400,64.7
G1700310390500,73.98
G1700310390600,80.78
G1700310390700,88.69
G1700310804711,42.83
G1700310804806,22.95
G1700310804808,43.88
G1700310820400,9.83
G1700310820902,23.87
G1700310821001,19.25
G1700310827805,27.58
G1700310828000,34.54
G1700310801902,77.98
G1700310802100,91.26
G1700310802200,87.01
G1700310271800,27.7
G1700310280100,93.55
G1700310280400,29.56
G1700310300600,11.96
G1700910011200,28.39
G1700910012100,25.26
G1700910012200,28.28
G1701110870810,38.58
G1701110870200,21.82
G1700310824119,59.39
G1700310831900,86.27
G1700310832600,92.32
G1700310836900,27.86
G1700310841200,44.39
G1700310839500,67.37
G1700310835800,50.27
G1700310815702,62.36
G1700310600600,27.66
G1700310817900,12.19
G1700310811900,77.29
G1700310420600,31.93
G1701190403101,42.13
G1701190401300,21.94
G1701190402722,55.57
G1701610021500,25.21
G1700270900404,16.46
G1700270900403,25.43
G1700970863601,72.15
G1700970863702,74.22
G1700310210400,32.92
G1700310230700,9.92
G1700310230800,21.7
G1700310230900,31.28
G1701190403533,46.91
G1701190403702,41.65
G1700310823801,64.37
G1700310801608,80.04
G1700430843301,36.99
G1700430841207,22.1
G1700430841210,47.39
G1700430841706,46.77
G1700430842709,46.22
G1700430841321,58.7
G1700430841318,49.04
G1700430841503,8.83
G1700430846102,57.06
G1700310580300,4.47
G1700310580400,15.22
G1700310580600,14.39
G1700310580700,13.39
G1700430846103,70.53
G1700310681300,14.06
G1700310681400,8.64
G1701630503203,40.87
G1701630504353,64.17
G1701630502200,12.62
G1701630502602,11.18
G1700850020500,18.21
G1700850020300,34.03
G1700850020200,20.45
G1701630501602,18.88
G1701790022300,54.84
G1701790020302,22.74
G1700310824400,23.84
G1700310720200,56.39
G1700310720300,76.07
G1700310720400,57.47
G1700310720500,67.29
G1700310720600,66.29
G1700310720700,50.83
G1700310804809,57.74
G1700310812400,90.94
G1700310812500,79.02
G1700310440600,32.0
G1700310440900,41.68
G1700310440700,63.3
G1700310440800,25.32
G1700310828100,21.3
G1700310828202,37.09
G1700310283100,77.41
G1700310283800,69.27
G1700310410700,88.18
G1700310410800,84.25
G1700310829000,16.6
G1700310410900,91.18
G1700310300700,19.43
G1700310301100,17.33
G1700310301200,15.97
G1700310480500,25.89
G1700310490500,50.67
G1700990962200,29.1
G1700990962600,23.08
G1700910012500,7.42
G1700910010400,25.19
G1700910012600,26.96
G1701110871305,57.39
G1701110870402,28.95
G1701110870605,28.53
G1701110871205,26.45
G1700310838800,13.17
G1700310842300,80.84
G1700310841900,81.2
G1700310110100,49.61
G1700310031400,84.63
G1700310040900,85.12
G1700310050200,87.0
G1700310050300,70.46
G1701190401721,33.33
G1701190402000,28.09
G1701190402701,23.13
G1700970863801,80.15
G1700310170900,23.32
G1700310171000,27.99
G1700310171100,25.72
G1700310180100,20.48
G1700310190100,19.85
G1700310222200,89.62
G1700310222500,69.03
G1700310222600,66.02
G1701190403701,55.51
G1701190403603,53.25
G1701190404100,16.71
G1700310820502,24.06
G1700310820901,16.45
G1700310805901,55.92
G1700310826401,12.31
G1700310260400,9.76
G1701030000600,18.82
G1701030000200,28.19
G1701030000400,48.86
G1700430841605,33.81
G1700430846413,77.55
G1700970864520,78.11
G1700970864521,91.46
G1700310690300,10.42
G1700310690500,21.98
G1700310690900,16.5
G1700310691000,27.4
G1700310700100,18.49
G1700310700200,26.02
G1700310320600,91.3
G1700310330200,85.22
G1701630501100,7.78
G1701630500400,6.92
G1701630502603,15.83
G1701630502700,17.49
G1701630502800,1.32
G1701630502900,11.63
G1701610023300,31.49
G1701790021203,36.36
G1701790022000,29.56
G1701790021202,43.54
G1700310040600,85.6
G1700310040700,81.87
G1700310040800,77.48
G1700310816900,22.47
G1700010000400,9.17
G1700310817000,16.89
G1700310817101,20.55
G1700310817102,20.7
G1700310819300,45.21
G1700310819400,44.17
G1700310819500,58.0
G1700310630300,18.16
G1700310630500,14.38
G1700310630800,13.66
G1700310630900,3.61
G1700310640100,26.36
G1700310411000,73.49
G1700310411100,94.55
G1700310411200,95.26
G1700310460400,19.47
G1700310460500,38.48
G1700310461000,10.22
G1700310829200,20.06
G1700990963400,22.16
G1700990963800,14.6
G1700990962000,16.09
G1700910010300,19.33
G1700910010100,15.78
G1701110871307,49.14
G1701110871304,33.24
G1701110870606,25.59
G1700310843200,42.65
G1700310843400,7.59
G1700310842600,35.72
G1700310803200,58.52
G1700310803300,78.26
G1701470954600,49.23
G1701470954500,39.91
G1701470954700,16.04
G1701190402801,40.87
G1701190402803,41.95
G1700310251500,16.1
G1700310251600,12.19
G1700310251700,13.14
G1700310251800,14.34
G1700310251900,9.62
G1700310252000,17.68
G1700310130300,45.66
G1701610020700,14.36
G1700310550200,19.11
G1700310823200,29.95
G1700310823304,27.75
G1700310822602,48.55
G1701030000100,21.46
G1701030000900,19.16
G1701030000500,23.64
G1701030000800,17.22
G1700970864601,84.28
G1700970864602,84.25
G1700970864700,84.61
G1700310120200,71.35
G1700310120300,70.47
G1701650955600,27.92
G1701650955100,34.94
G1701650955700,22.84
G1700310590500,30.13
G1700310590600,42.14
G1700310671200,7.34
G1700310671100,17.91
G1700310671300,5.82
G1700310671500,20.0
G1700310671600,3.06
G1701650955500,27.82
G1701610020800,24.06
G1701610020600,12.36
G1700190010204,14.73
G1701790020100,27.26
G1701790020301,20.5
G1700310825801,24.59
G1700310825802,25.23
G1700310825803,31.84
G1700310825900,17.92
G1700310826000,0.0
G1700310380100,73.46
G1700310380200,73.14
G1700310640300,24.59
G1700310819600,76.28
G1700310827000,24.07
G1700310827100,12.85
G1700310827200,24.58
G1700310827300,24.61
G1700790977500,22.77
G1700790977300,26.43
G1700310829301,43.1
G1700310829302,10.9
G1700310829401,18.24
G1700310805202,64.04
G1700310805301,59.28
G1700310805302,41.89
G1700990962700,22.31
G1700990962100,21.61
G1700990964100,16.87
G1700990963200,21.65
G1700990962400,20.79
G1700910010500,51.36
G1700910010800,25.94
G1700910011900,6.31
G1701110871402,43.35
G1701110870812,27.95
G1701110870603,14.25
G1701110870704,20.23
G1700310808900,89.21
G1700310809000,93.88
G1700310301803,19.79
G1700310809100,77.13
G1700310809200,26.09
G1700310809300,85.59
G1701470954800,29.88
G1701990020500,24.12
G1701990021100,20.67
G1701990021400,42.44
G1701190402900,60.08
G1700310680600,13.67
G1700310803010,59.61
G1700310804505,35.57
G1701610020200,16.2
G1701610020900,32.26
G1701610024103,31.06
G1701610024102,16.83
G1701610020400,25.0
G1700310670500,7.47
G1700310820104,47.46
G1700310820700,14.73
G1700310580800,14.54
G1700310811800,18.5
G1700310770300,36.05
G1700310351500,57.2
G1700310811200,23.4
G1700310770800,28.08
G1700310804102,71.07
G1700310120400,51.42
G1700430845508,60.65
G1700430845000,51.47
G1700430845200,90.48
G1700430845300,90.91
G1700310231500,22.11
G1700430846513,73.23
G1700430846510,62.33
G1701650956100,13.82
G1701650955800,28.09
G1701650956200,35.63
G1700310671800,10.53
G1700310671900,19.0
G1700310710100,17.18
G1700310710200,14.85
G1701630501700,12.46
G1701630501900,33.58
G1700190001302,82.43
G1700190001400,86.0
G1701250956500,20.84
G1701250956800,22.91
G1700310811302,11.44
G1701790021801,8.61
G1701790021500,29.21
G1700970860807,23.52
G1701970880314,68.99
G1701610023200,32.14
G1700310431200,36.87
G1700310431400,25.8
G1700310803902,34.88
G1700310804000,44.27
G1700310804104,74.54
G1700310810100,77.59
G1700310810200,49.78
G1700790977400,16.65
G1700310750100,49.64
G1700310750200,55.18
G1700310750300,69.68
G1700310750400,63.55
G1700310750500,36.58
G1700310805401,58.15
G1700310770400,23.28
G1700310800100,89.64
G1700310800300,96.45
G1700310812900,81.77
G1700310813000,73.67
G1700990963600,41.14
G1700990962500,18.42
G1700910010900,14.64
G1700910011400,10.96
G1701110870807,56.64
G1701110870903,31.41
G1701110870904,27.39
G1701110871201,40.41
G1701110871202,27.95
G1700450070100,27.65
G1701270970300,16.65
G1701270970100,19.92
G1701270970200,19.5
G1700450070300,14.56
G1700310818600,66.65
G1700310804807,37.03
G1701990020700,24.07
G1701990021300,36.94
G1700310804606,51.72
G1700310804712,53.5
G1700310807800,56.81
G1701610024101,44.76
G1700310190200,23.82
G1700310190300,24.18
G1700310190800,15.04
G1700310260100,24.13
G1700310260200,12.98
G1700310805109,59.89
G1700310804603,47.96
G1700310230600,21.12
G1700310242300,83.63
G1700310242200,86.5
G1700310032100,62.06
G1700310802605,65.25
G1700310803800,52.5
G1700310210800,50.87
G1700310210900,64.9
G1700310803901,63.13
G1700430841705,46.61
G1700430844002,83.95
G1700430845510,72.17
G1700430845901,69.6
G1700970864206,23.33
G1700310710400,20.45
G1700310710500,18.75
G1701650955900,21.82
G1701650956000,27.78
G1700310710600,20.04
G1700310710800,30.24
G1700310802802,56.06
G1701790021605,45.08
G1701790021900,24.41
G1701790022200,37.19
G1701790022400,12.43
G1701610023500,25.83
G1701610023600,14.41
G1701610023700,5.24
G1700430844402,67.88
G1700170960500,4.24
G1700430843400,46.21
G1700310810301,55.22
G1700310050100,88.51
G1700310610800,30.41
G1700310611300,6.69
G1700310611400,1.69
G1700310611500,5.38
G1700310611900,5.8
G1700310681200,12.82
G1700310810302,67.71
G1700310804901,59.38
G1700310804902,52.59
G1700310805001,69.12
G1700310805002,36.19
G1700130951300,32.83
G1700130951200,17.8
G1700310819801,94.01
G1700310813100,61.94
G1700310800500,97.77
G1700310821101,20.15
G1700310821102,24.14
G1700310821300,16.27
G1700990963900,16.64
G1700990962900,17.78
G1700990963500,31.03
G1701130005201,64.27
G1701790021102,26.72
G1701790021101,19.46
G1701430001800,33.49
G1701430001900,51.21
G1701110871206,43.63
G1701110871404,41.05
