,GISJOIN,pct_subprime,average_income,weight
15568,G1300390010100,0.1485849056603773,75.39150943396227,848
15569,G1300390010200,0.11595131326073028,71.63356822549648,1561
15570,G1300390010301,0.11894563426688627,72.7822075782537,3035
15571,G1300390010302,0.11572180011689068,69.87784921098773,1711
15572,G1300390010400,0.09421247357293863,80.47185517970402,7568
15573,G1300390010500,0.15662650602409633,108.65060240963855,83
15574,G1300390010600,0.10180900294488848,79.7114009255364,2377
15575,G1300430950100,0.1506410256410256,61.84775641025641,624
15576,G1300430950200,0.13017751479289938,58.124260355029584,507
15577,G1300430950300,0.15,52.15,60
15578,G1300450990101,0.13995584988962467,70.76203090507727,2265
15579,G1300450990102,0.15156480419465834,64.61314107815828,6103
15580,G1300450990200,0.140649692712906,68.05004389815628,5695
15581,G1300450990300,0.15680323722812337,63.53211937278705,1977
15582,G1300450990400,0.1598173515981735,59.63013698630137,1095
15583,G1300450990501,0.1443633414436334,66.61800486618004,1233
15584,G1300450990502,0.16666666666666666,58.4873417721519,474
15585,G1300450990600,0.128361858190709,71.83312958435208,1636
15586,G1300450990701,0.12085032032615023,76.9120559114735,3434
15587,G1300450990702,0.12080158058142815,77.90996330793114,3543
15588,G1300450990703,0.1583280557314756,62.644078530715646,3158
15589,G1300450990800,0.13663663663663658,64.88138138138139,1332
15590,G1300450990900,0.13951473136915074,69.08232235701907,1154
15591,G1300450991000,0.13898704358068312,76.68256772673733,1698
15592,G1300450991100,0.11275964391691386,86.5560830860534,1685
15593,G1300450991200,0.15859564164648904,61.6180387409201,1652
15594,G1300470030100,0.12339331619537273,58.57634961439589,1945
15595,G1300470030200,0.1213517665130568,70.02119815668203,3255
15596,G1300470030300,0.13385376999238383,64.37661843107388,5252
15597,G1300470030401,0.12326227988878588,72.70342910101947,2158
15598,G1300470030402,0.13539553752535494,66.39148073022312,1972
15599,G1300470030500,0.17777777777777776,54.325,1440
15600,G1300470030600,0.17425227568270477,51.64239271781535,1538
15601,G1300470030700,0.16566265060240964,58.922289156626505,1660
15602,G1300490990100,0.17126623376623373,61.291396103896105,1232
15603,G1300490990200,0.13768115942028983,58.73550724637681,276
15604,G1300510000100,0.05128205128205128,85.07692307692308,39
15605,G1300510000300,0.03672787979966608,211.58263772954928,599
15606,G1300510000601,0.18525519848771266,47.16446124763706,529
15607,G1300510000800,0.024509803921568606,297.1862745098039,204
15608,G1300510000900,0.054263565891472854,257.74418604651163,258
15609,G1300510001100,0.13090128755364802,87.58369098712447,466
15610,G1300510001200,0.15789473684210523,49.774436090225564,133
15611,G1300510001300,0.06338028169014079,142.61971830985917,284
15612,G1300510001500,0.08552631578947366,136.7434210526316,304
15613,G1300510001800,0.1325301204819277,123.75903614457832,249
15614,G1300510001900,0.06691449814126392,141.23420074349443,269
15615,G1300510002000,0.16183574879227053,91.32125603864735,414
15616,G1300510002100,0.17062314540059345,73.91839762611276,674
15617,G1300510002200,0.15527950310558997,71.57660455486543,966
15618,G1300510002300,0.16808510638297866,67.6404255319149,470
15619,G1300510002400,0.10886075949367086,115.24303797468355,395
15620,G1300510002500,0.1145833333333333,159.47395833333331,192
15621,G1300510002600,0.1777301927194861,84.58244111349036,467
15622,G1300510002700,0.16989737742303304,67.2599771949829,877
15623,G1300510002800,0.21183800623052956,65.7803738317757,642
15624,G1300510002900,0.07136404697380302,106.59349593495935,1107
15625,G1300510003000,0.08132147395171532,94.93646759847522,787
15626,G1300510003200,0.19758064516129026,52.895161290322584,248
15627,G1300510003301,0.19863013698630133,49.61643835616438,438
15628,G1300510003302,0.17490494296577944,49.336501901140686,526
15629,G1300510003400,0.11456176673567976,76.0703933747412,1449
15630,G1300510003501,0.13284671532846712,76.43503649635036,685
15631,G1300510003502,0.17194928684627572,55.15055467511886,1262
15632,G1300510003601,0.17948717948717946,68.32051282051282,702
15633,G1300510003602,0.18447923757658272,67.3070115724983,1469
15634,G1300510003700,0.1456483126110124,61.86145648312611,563
15635,G1300510003800,0.2134670487106017,56.03868194842407,698
15636,G1300510003900,0.14744645799011527,59.344316309719936,1214
15637,G1300510004001,0.10703666997026755,86.67591674925669,1009
15638,G1300510004002,0.09103840682788047,70.83072546230441,703
15639,G1300510004100,0.11724137931034477,73.56551724137931,725
15640,G1300510004202,0.13771712158808927,66.37841191066998,1612
15641,G1300510004205,0.12736811425240452,69.18799183911396,3431
15642,G1300510004206,0.11764705882352935,80.90563725490196,816
15643,G1300510004207,0.15614236509758894,60.540757749712974,871
15644,G1300510004208,0.14696223316912968,59.847290640394085,1218
15645,G1300510004300,0.1081081081081081,50.972972972972975,37
15646,G1300510004400,0.1942675159235669,46.544585987261144,314
15647,G1300510004500,0.1503401360544217,74.82040816326531,1470
15648,G1300510010101,0.08823529411764706,160.38235294117646,102
15649,G1300510010102,0.12722646310432567,90.65776081424936,786
15650,G1300510010200,0.16615384615384615,65.21846153846154,1625
15651,G1300510010501,0.07876712328767121,64.74657534246575,292
15652,G1300510010502,0.13123644251626893,74.27331887201736,922
15653,G1300510010601,0.1526548672566371,56.70575221238938,904
15654,G1300510010603,0.1685393258426966,66.49812734082397,267
15655,G1300510010604,0.15126050420168063,50.680672268907564,238
15656,G1300510010605,0.1,71.0,10
15657,G1300510010700,0.11828895678742904,69.89131383675252,2291
15658,G1300510010801,0.12068965517241377,66.7816091954023,696
15659,G1300510010802,0.11768573307034842,77.26166995397764,1521
15660,G1300510010803,0.10522261592974887,78.47296256354953,6491
15661,G1300510010804,0.0984912697067299,88.9413459908459,5899
15662,G1300510010805,0.1060701533291325,80.85612266330602,4761
15663,G1300510010901,0.09984399375975038,68.34711388455538,1282
15664,G1300510010902,0.08624229979466115,92.97330595482546,487
15665,G1300510011002,0.04011579818031426,188.03846153846155,2418
15666,G1300510011003,0.08841843088418426,84.65006226650063,1606
15667,G1300510011004,0.0544747081712062,128.12548638132296,1028
15668,G1300510011101,0.0809585492227979,116.35718911917098,3088
15669,G1300510011103,0.07095793208312211,203.54485554992397,1973
15670,G1300510011104,0.09483526268922524,94.55209260908282,2246
15671,G1300510011105,0.07400932400932396,99.74679487179488,3432
15672,G1300530020100,0.1407407407407407,50.04074074074074,540
15673,G1300530020200,0.06716417910447758,77.76865671641791,134
15674,G1300550980100,0.16463414634146337,59.52845528455285,492
15675,G1300550980200,0.17117117117117114,48.40915915915916,1332
15676,G1300550980300,0.22203947368421048,58.58223684210526,608
15677,G1300550980400,0.17989417989417983,49.06878306878307,1134
15678,G1300550980500,0.2,47.549282296650716,1045
15679,G1300550980600,0.22953736654804266,49.20640569395018,562
15680,G1300570090100,0.10547320410490303,86.0664196123147,3508
15681,G1300570090200,0.0996145864215831,91.7924696116217,3373
15682,G1300570090300,0.09289929564058627,96.32514753474206,5253
15683,G1300570090400,0.1173033707865168,87.52314606741572,2225
15684,G1300570090501,0.08805620608899291,103.89976580796252,2135
15685,G1300570090502,0.07771290517414935,122.06563317898127,4967
15686,G1300570090601,0.1120437956204379,86.32810218978102,2740
15687,G1300570090602,0.11410081743869206,86.45538147138964,2936
15688,G1300570090701,0.09733124018838298,95.44813428329911,8281
15689,G1300570090702,0.11967329545454541,71.37464488636364,2816
15690,G1300570090801,0.08795900939368058,90.07258753202392,8197
15691,G1300570090802,0.08636977058029685,104.64608636977059,2964
15692,G1300570090901,0.09263536053374387,84.96997690531178,3897
15693,G1300570090902,0.08911805448668612,79.30614129598275,6497
15694,G1300570090903,0.1006441223832528,70.5523349436393,4968
15695,G1300570091001,0.11474358974358972,74.38910256410256,1560
15696,G1300570091003,0.13113948919449897,75.11836935166994,2036
15697,G1300570091004,0.0849968808484092,100.49906425452276,6412
15698,G1300570091005,0.11976701856570798,79.57590098289043,2747
15699,G1300570091006,0.08365843086259206,96.09406155179886,2307
15700,G1300570091101,0.10925230454079889,82.00409696142027,2929
15701,G1300570091102,0.13822829964328182,69.92895362663496,3364
15702,G1300570091103,0.11950886766712134,74.17653478854025,3665
15703,G1300590000100,0.06999999999999994,211.01,200
15704,G1300590000400,0.05681818181818176,149.46022727272728,176
15705,G1300590000600,0.06513409961685818,156.59386973180077,261
15706,G1300590000900,0.1554054054054054,59.38175675675676,296
15707,G1300590001200,0.0706638115631691,104.83511777301928,467
15708,G1300590001700,0.09079283887468027,60.02046035805627,782
15709,G1300590001800,0.07881773399014776,84.94417077175697,609
15710,G1300590001900,0.08731466227347609,177.63756177924216,607
15711,G1300590002000,0.04191616766467062,137.44011976047904,334
15712,G1300590002100,0.05115089514066493,149.18925831202046,391
15713,G1300590002200,0.06263498920086388,138.44924406047517,463
15714,G1300590030100,0.08388814913448732,98.14780292942743,751
15715,G1300590030200,0.17400881057268722,131.04625550660793,908
15716,G1300590130300,0.13641975308641974,69.70617283950617,1620
15717,G1300590130400,0.1131982204646564,66.17449332674246,2023
15718,G1300590130500,0.09611451942740283,87.5040899795501,978
15719,G1300590130600,0.09985935302390994,80.23980309423348,1422
15720,G1300590130700,0.09260908281389132,85.99554764024933,1123
15721,G1300590140300,0.1329278887923544,53.934839270199824,1151
15722,G1300590140400,0.17027863777089777,64.86996904024768,646
15723,G1300590140500,0.10377358490566035,73.4119496855346,318
15724,G1300590140600,0.12701363073110283,65.8172242874845,1614
15725,G1300590150300,0.09159347553324963,126.19573400250941,797
15726,G1300590150400,0.05825242718446599,113.2168284789644,309
15727,G1300590150500,0.07701564380264739,130.21058965102287,831
15728,G1300590150600,0.07755102040816322,165.465306122449,490
15729,G1300590150700,0.09062980030721958,76.92319508448541,1302
15730,G1300590150800,0.08241758241758236,72.43846153846154,1820
15731,G1300590150900,0.11542192046556739,84.30067895247333,2062
15732,G1300610960100,0.24152542372881355,63.233050847457626,236
15733,G1300610960200,0.25,80.22222222222223,72
15734,G1300630040100,0.03191489361702126,76.04255319148936,94
15735,G1300630040201,0.18269230769230763,63.05971659919028,1976
15736,G1300630040202,0.20821114369501462,59.24242424242424,1023
15737,G1300630040301,0.2127659574468085,74.97872340425532,47
15738,G1300630040302,0.19422249539028885,55.758451137062075,1627
15739,G1300630040303,0.1907433380084151,52.905095839177186,2139
15740,G1300630040304,0.174428450465707,55.04826418289585,1181
15741,G1300630040305,0.14659949622166243,55.523929471032744,1985
15742,G1300630040405,0.16791979949874686,60.42481203007519,1596
15743,G1300630040406,0.1820974111452391,53.24967090829311,2279
15744,G1300630040407,0.13980028530670466,55.06776034236805,1402
15745,G1300630040408,0.15573770491803274,55.622950819672134,1586
15746,G1300630040409,0.1659021406727828,62.19533639143731,2616
15747,G1300630040410,0.1747628628916355,57.23225064673757,3479
15748,G1300630040411,0.16183374758354038,62.031068765534386,7242
15749,G1300630040412,0.1441899915182358,58.003392705682785,2358
15750,G1300630040413,0.17312423124231235,57.597170971709716,3252
15751,G1300630040503,0.18394160583941602,56.903941605839414,3425
15752,G1300630040506,0.16300158694173653,58.070052142371345,4411
15753,G1300630040509,0.16450537236013335,64.1693219711004,2699
15754,G1300630040510,0.1743341404358353,55.58514931396287,1239
15755,G1300630040511,0.16255707762557073,68.3945205479452,1095
15756,G1300630040512,0.17595307917888559,59.02848764139087,2387
15757,G1300630040513,0.17004160887656034,62.20499306518724,3605
15758,G1300630040514,0.15327564894932014,61.26864441697569,2427
15759,G1300630040515,0.18461538461538454,56.29174825174825,3575
15760,G1300630040516,0.16586921850079742,56.3524720893142,3135
15761,G1300630040517,0.18153963998468015,55.13175028724626,5222
15762,G1300630040518,0.19558011049723756,57.2939226519337,2715
15763,G1300630040606,0.1887921653971708,58.459738846572364,1838
15764,G1300630040607,0.17161897295178358,60.75672285378283,12755
15765,G1300630040608,0.16531404375441072,74.091037402964,5668
15766,G1300630040609,0.16974522292993627,65.87675159235668,3140
15767,G1300630040610,0.18735763097949884,58.60136674259681,3512
15768,G1300630040611,0.17886178861788615,54.18631436314363,1476
15769,G1300630040612,0.18662142510906438,60.1570528356762,2063
15770,G1300630040613,0.15847665847665843,70.56314496314496,4070
15771,G1300630040614,0.12116112747160282,116.32225494320572,2377
15772,G1300650970100,0.3392265193370166,49.75248618784531,905
15773,G1300650970200,0.39792387543252594,51.200692041522494,289
15774,G1300670030101,0.09830693610049149,101.82468596395412,3662
15775,G1300670030102,0.12433596554199566,71.02713567839196,6965
15776,G1300670030103,0.12529100529100526,81.89777777777778,4725
15777,G1300670030205,0.08976239366383101,78.78263420357877,3409
15778,G1300670030208,0.09275507646026568,102.82552018049635,3989
15779,G1300670030209,0.09759759759759755,97.68618618618619,2664
15780,G1300670030210,0.10635421360973404,94.58382154123478,4438
15781,G1300670030211,0.1184776510192631,75.48971385823826,10694
15782,G1300670030212,0.12192096402622712,84.8047138047138,5643
15783,G1300670030213,0.07785410533202484,115.59764474975466,6114
15784,G1300670030214,0.09817754262198704,87.65637860082305,3402
15785,G1300670030215,0.10169491525423728,86.90169491525423,4130
15786,G1300670030216,0.07411696583671103,121.20078170237406,6908
15787,G1300670030217,0.07363308788970702,116.68243772520758,6383
15788,G1300670030310,0.11135551278526255,73.44899642562551,3637
15789,G1300670030311,0.08194774346793345,88.31433095803642,2526
15790,G1300670030312,0.1069686411149825,83.65853658536585,2870
15791,G1300670030313,0.10632990333645144,79.33426878702838,3207
15792,G1300670030314,0.07505140507196709,111.08361891706649,2918
15793,G1300670030318,0.04893702366626548,205.5523465703971,2493
15794,G1300670030319,0.05635838150289011,135.22182080924856,1384
15795,G1300670030320,0.06281755196304847,132.65450346420323,2165
15796,G1300670030322,0.08120300751879694,106.42857142857143,1330
15797,G1300670030323,0.06242038216560504,123.82388535031848,3140
15798,G1300670030324,0.10178117048346054,81.20547073791349,1572
15799,G1300670030325,0.07940278249066846,104.58432304038004,2947
15800,G1300670030326,0.07104247104247104,125.43938223938224,1295
15801,G1300670030327,0.08642765685019202,98.68565941101153,1562
15802,G1300670030328,0.06563354603463989,128.69963536918868,2194
15803,G1300670030329,0.08516886930983843,96.98678414096916,2043
15804,G1300670030330,0.0557851239669421,105.00826446280992,1936
15805,G1300670030331,0.07187323146576112,113.63044708545557,1767
15806,G1300670030332,0.0488636363636363,110.61136363636363,880
